Date,Daily Returns
2022-01-31,1.3381328695830468
2022-02-01,1.3483462060647633
2022-02-02,1.3613627782842963
2022-02-03,1.3598915187097749
2022-02-04,1.3584604852312852
2022-02-07,1.3576866315305263
2022-02-08,1.364809828627546
2022-02-09,1.3749604088862746
2022-02-10,1.3725107365285063
2022-02-11,1.3718371380734673
2022-02-14,1.3761679063416745
2022-02-15,1.374803523851296
2022-02-16,1.3832224746591433
2022-02-17,1.3850416577107212
2022-02-18,1.3825044263368798
2022-02-22,1.3988582023045717
2022-02-23,1.4032298597472364
2022-02-24,1.4010980953938736
2022-02-25,1.3770016361463409
2022-02-28,1.3962796187587314
2022-03-01,1.433591276220325
2022-03-02,1.4570379750014324
2022-03-03,1.476048062599214
2022-03-04,1.501516142366821
2022-03-07,1.5094278550666387
2022-03-08,1.518462463939036
2022-03-09,1.4614261057046471
2022-03-10,1.4466507983047434
2022-03-11,1.4571960207094883
2022-03-14,1.4325944709955598
2022-03-15,1.4126845607857057
2022-03-16,1.4092897644888132
2022-03-17,1.4409123099696417
2022-03-18,1.4453371971095952
2022-03-21,1.4673277746839768
2022-03-22,1.4665898953155678
2022-03-23,1.4839363643068864
2022-03-24,1.485134135754722
2022-03-25,1.4931098840012766
2022-03-28,1.4682106780602948
2022-03-29,1.4489987441368086
2022-03-30,1.470143019061562
2022-03-31,1.4580162574102
2022-04-01,1.4568109657418555
2022-04-04,1.4646204690704503
2022-04-05,1.4632326855849445
2022-04-06,1.4524578370800778
2022-04-07,1.4556248677346824
2022-04-08,1.4694819609998993
2022-04-11,1.4710071715331665
2022-04-12,1.4871618363748464
2022-04-13,1.5067380107885213
2022-04-14,1.513991530217351
2022-04-18,1.5415553389246073
2022-04-19,1.5095826967305863
2022-04-20,1.5107056440679356
2022-04-21,1.510178539103303
2022-04-22,1.4941487747941238
2022-04-25,1.470076659086401
2022-04-26,1.4813843432355345
2022-04-27,1.4920492525639635
2022-04-28,1.4993213709722608
2022-04-29,1.5042183924578285
2022-05-02,1.4855611313507864
2022-05-03,1.4875288015320078
2022-05-04,1.507820604803968
2022-05-05,1.5037155119099865
2022-05-06,1.4833721479380026
2022-05-09,1.4467794222977193
2022-05-10,1.4400373418594095
2022-05-11,1.4546405226447219
2022-05-12,1.4478087093060545
2022-05-13,1.461108732614758
2022-05-16,1.4843199324972363
2022-05-17,1.4926091257160101
2022-05-18,1.463424180476381
2022-05-19,1.4694927048446147
2022-05-20,1.4670051247844524
2022-05-23,1.4825587686297992
2022-05-24,1.47995115155492
2022-05-25,1.4810796952916987
2022-05-26,1.493703942260702
2022-05-27,1.510555540468095
2022-05-31,1.490617295078723
2022-06-01,1.4935569013576508
2022-06-02,1.5092699175213977
2022-06-03,1.5031563117090623
2022-06-06,1.5129186285663936
2022-06-07,1.5176779644256833
2022-06-08,1.5149522296029672
2022-06-09,1.505639030952167
2022-06-10,1.4876288158496962
2022-06-13,1.453777525940718
2022-06-14,1.4357455185727925
2022-06-15,1.444446297330769
2022-06-16,1.4376313830665077
2022-06-17,1.4233730759185501
2022-06-21,1.4294980219482178
2022-06-22,1.4232943091828802
2022-06-23,1.4125360695312446
2022-06-24,1.4168910159633015
2022-06-27,1.4193171914717777
2022-06-28,1.418394358959059
2022-06-29,1.4171944731828567
2022-06-30,1.4012125740137023
2022-07-01,1.4065999383583996
2022-07-05,1.400900300083795
2022-07-06,1.3929195614696763
2022-07-07,1.3959758607326616
2022-07-08,1.3937297721015698
2022-07-11,1.3997284194618274
2022-07-12,1.3940728394487698
2022-07-13,1.3996374880620268
2022-07-14,1.3911072301419822
2022-07-15,1.3949263944961752
2022-07-18,1.3962937494129788
2022-07-19,1.3942809847210937
2022-07-20,1.3946718163667227
2022-07-21,1.4018064508509915
2022-07-22,1.4119550416413156
2022-07-25,1.4096734737446026
2022-07-26,1.4118401433475087
2022-07-27,1.4176178989723383
2022-07-28,1.426492487677506
2022-07-29,1.4286732310959693
2022-08-01,1.433624728655317
2022-08-02,1.4189072947451042
2022-08-03,1.4252344301344488
2022-08-04,1.4286732310959696
2022-08-05,1.4127180402413073
2022-08-08,1.4191828216254232
2022-08-09,1.4160187254265049
2022-08-10,1.419595407273573
2022-08-11,1.4120301626036154
2022-08-12,1.4183575328837357
2022-08-15,1.4201456389164937
2022-08-16,1.4180822408941933
2022-08-17,1.4096918249279367
2022-08-18,1.4127180402413078
2022-08-19,1.4028145753410595
2022-08-22,1.3967628493866457
2022-08-23,1.396212852634501
2022-08-24,1.392498877128826
2022-08-25,1.4002014154573905
2022-08-26,1.397588138128333
2022-08-29,1.3908486519816157
2022-08-30,1.3926364056782092
2022-08-31,1.3852091593391875
2022-09-01,1.3792000660606287
2022-09-02,1.3831968500606804
2022-09-06,1.3702410969709184
2022-09-07,1.3797514721574298
2022-09-08,1.3753406931645722
2022-09-09,1.375203282060577
2022-09-12,1.3731354211135318
2022-09-13,1.3654173799937475
2022-09-14,1.3672090093881462
2022-09-15,1.3630748142840996
2022-09-16,1.3621100004214324
2022-09-19,1.3600424918105511
